MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading
368121250,2024-06-15T18:40:08,37.86655,-122.31542,0.1,124.1,511.0
338496698,2024-06-15T18:41:41,37.84862,-122.42884,3.1,10.3,511.0
357994000,2024-06-15T18:44:19,37.72954,-122.33661,0.0,253.3,152.0
338238538,2024-06-15T18:41:32,37.89967,-122.39305,6.0,21.9,511.0
338229693,2024-06-15T18:02:54,37.90906,-122.38075,0.0,3.9,234.0
367338290,2024-06-15T18:41:44,37.82307,-122.41918,9.2,171.5,511.0
319822000,2024-06-15T18:02:58,37.84867,-122.47417,0.0,90.0,146.0
368212750,2024-06-15T18:33:52,37.82149,-122.31318,9.7,44.0,511.0
248820000,2024-06-15T18:33:19,37.86476,-122.49097,0.0,169.7,89.0
367089490,2024-06-15T18:33:21,37.86021,-122.48312,0.1,187.5,511.0
368161020,2024-06-15T18:33:31,37.76614,-122.28615,0.0,179.5,201.0
368063440,2024-06-15T18:44:34,37.79422,-122.37022,26.1,92.4,93.0
367182320,2024-06-15T18:02:34,37.85901,-122.48145,0.0,360.0,511.0
367153070,2024-06-15T18:40:43,37.92161,-122.40922,0.0,324.6,324.0
367350050,2024-06-15T18:40:56,37.81564,-122.40822,10.8,319.2,511.0
338481341,2024-06-15T18:44:57,37.90574,-122.39347,7.6,221.6,218.0
338424526,2024-06-15T18:44:45,37.90324,-122.41573,5.5,308.3,511.0
368053730,2024-06-15T18:03:06,37.90504,-122.44697,30.5,169.3,165.0
367107280,2024-06-15T18:41:25,37.86784,-122.31428,0.0,360.0,511.0
338469881,2024-06-15T18:44:07,37.91690,-122.42927,6.3,6.5,7.0
215230000,2024-06-15T18:02:47,37.79684,-122.31863,0.0,186.6,288.0
366970020,2024-06-15T18:40:20,37.87261,-122.45530,0.1,349.0,346.0
366981360,2024-06-15T18:43:39,37.80907,-122.41117,0.0,360.0,511.0
368168710,2024-06-15T18:43:45,37.89899,-122.41543,5.1,329.9,511.0
367425230,2024-06-15T18:44:35,37.78144,-122.38651,0.0,0.0,511.0
338319661,2024-06-15T18:44:56,37.81040,-122.40965,0.1,360.0,511.0
338466599,2024-06-15T18:33:55,37.90753,-122.38366,0.0,360.0,511.0
338219736,2024-06-15T18:33:48,37.80219,-122.39093,4.7,169.9,511.0
338229693,2024-06-15T18:44:56,37.90908,-122.38077,0.0,3.9,235.0
368003290,2024-06-15T18:33:26,37.78547,-122.38404,7.4,192.4,511.0
367108460,2024-06-15T18:41:07,37.92394,-122.37269,0.0,127.3,511.0
366862670,2024-06-15T18:42:03,37.70021,-122.32562,0.1,67.7,511.0
338332477,2024-06-15T18:41:07,37.85286,-122.37488,22.6,157.6,511.0
338332477,2024-06-15T18:44:13,37.83335,-122.36427,24.5,155.2,511.0
368018070,2024-06-15T18:44:15,37.79500,-122.39152,0.0,239.8,232.0
368018070,2024-06-15T18:33:35,37.79505,-122.39153,0.0,239.8,233.0
368160380,2024-06-15T18:34:08,37.79203,-122.29997,6.4,276.9,511.0
338472563,2024-06-15T18:41:03,37.86862,-122.49690,0.0,360.0,511.0
338210857,2024-06-15T18:33:41,37.82418,-122.45898,6.2,183.1,511.0
367469070,2024-06-15T18:41:04,37.86830,-122.31495,0.0,0.0,511.0
367770220,2024-06-15T18:41:17,37.81828,-122.35460,8.3,317.7,511.0
338493401,2024-06-15T18:41:10,37.81417,-122.46335,4.7,111.4,100.0
338239291,2024-06-15T18:41:20,37.91226,-122.34674,0.0,360.0,511.0
367770220,2024-06-15T18:43:47,37.82326,-122.35820,8.4,335.5,511.0
357441000,2024-06-15T18:33:47,37.75053,-122.34360,0.0,50.0,158.0
366976780,2024-06-15T18:45:27,37.81856,-122.41581,9.0,137.4,511.0
338398275,2024-06-15T18:41:25,37.83158,-122.46707,3.6,193.3,511.0
338412656,2024-06-15T18:34:07,37.84115,-122.31215,0.0,360.0,511.0
338427575,2024-06-15T18:41:30,37.87797,-122.43255,2.4,117.8,511.0
338096706,2024-06-15T18:41:35,37.83528,-122.40061,14.8,65.5,511.0
367521060,2024-06-15T18:45:06,37.86303,-122.34589,1.8,294.7,511.0
366969970,2024-06-15T18:45:06,37.93017,-122.47434,11.5,113.9,113.0
368260830,2024-06-15T18:42:09,37.79233,-122.28438,0.0,267.2,177.0
338190748,2024-06-15T18:41:16,37.90389,-122.43048,5.8,315.3,312.0
368302170,2024-06-15T18:34:10,37.80114,-122.39649,0.1,307.8,53.0
338225389,2024-06-15T18:44:43,37.92472,-122.37373,0.0,360.0,511.0
366742520,2024-06-15T18:41:41,37.86872,-122.49679,0.0,360.0,511.0
368364820,2024-06-15T18:34:05,37.78067,-122.38563,0.0,360.0,511.0
367770580,2024-06-15T18:34:16,37.84248,-122.31015,4.9,23.2,511.0
248820000,2024-06-15T18:03:19,37.86476,-122.49096,0.0,169.7,89.0
367089490,2024-06-15T18:03:22,37.86021,-122.48308,0.1,187.5,511.0
368292670,2024-06-15T18:33:58,37.81785,-122.45143,4.7,120.5,113.0
338493781,2024-06-15T18:34:03,37.87252,-122.46233,0.0,231.9,511.0
366753000,2024-06-15T18:41:05,37.78537,-122.35051,13.0,220.2,511.0
338125577,2024-06-15T18:03:08,37.84353,-122.39727,3.1,1.2,6.0
338190748,2024-06-15T18:44:48,37.90859,-122.42771,7.0,39.8,33.0
338496698,2024-06-15T18:45:13,37.85120,-122.42398,5.6,60.5,511.0
367677130,2024-06-15T18:33:23,37.79217,-122.28458,0.0,204.6,182.0
368341690,2024-06-15T18:34:05,37.90557,-122.38680,9.1,99.5,100.0
367677130,2024-06-15T18:44:52,37.79217,-122.28458,0.0,202.1,182.0
368053730,2024-06-15T18:34:17,37.79518,-122.39172,0.0,229.7,233.0
367586360,2024-06-15T18:34:22,37.86209,-122.48207,5.3,125.9,122.0
367369720,2024-06-15T18:33:39,37.90567,-122.37196,0.1,235.4,238.0
367760340,2024-06-15T18:45:24,37.82867,-122.38609,8.8,339.2,511.0
368171990,2024-06-15T18:44:02,37.92112,-122.40877,0.0,219.1,144.0
368171990,2024-06-15T18:33:22,37.92111,-122.40876,0.0,219.1,143.0
368063440,2024-06-15T18:41:30,37.79543,-122.38974,4.8,43.8,218.0
366565000,2024-06-15T18:03:37,37.82140,-122.30978,0.0,353.1,109.0
338326639,2024-06-15T18:45:03,37.90805,-122.38373,0.0,360.0,511.0
366999891,2024-06-15T18:45:11,37.83287,-122.47761,0.2,360.0,511.0
368320180,2024-06-15T18:42:04,37.85940,-122.40388,5.2,306.4,511.0
367605870,2024-06-15T18:42:24,37.85899,-122.47981,0.0,360.0,511.0
338102084,2024-06-15T18:33:56,37.86478,-122.48994,0.0,206.8,88.0
338494643,2024-06-15T18:34:09,37.78535,-122.25837,0.7,17.6,511.0
367469070,2024-06-15T18:33:55,37.86827,-122.31495,0.0,0.0,511.0
319510000,2024-06-15T18:44:10,37.79044,-122.28925,0.0,179.3,91.0
338369055,2024-06-15T18:41:10,37.81106,-122.48296,5.2,26.8,511.0
538005771,2024-06-15T18:45:18,37.76980,-122.35135,0.0,230.8,160.0
367396790,2024-06-15T18:44:14,37.81899,-122.30924,0.0,360.0,172.0
366844270,2024-06-15T18:34:13,37.79464,-122.28712,0.0,316.6,274.0
338413583,2024-06-15T18:34:14,37.89789,-122.42254,4.8,311.1,305.0
366969980,2024-06-15T18:34:34,37.85614,-122.47774,0.0,264.2,281.0
367597620,2024-06-15T18:03:53,37.70148,-122.35963,5.9,8.9,511.0
338398166,2024-06-15T18:03:49,37.76717,-122.28592,0.0,162.2,511.0
338306963,2024-06-15T18:34:12,37.81000,-122.42062,0.2,40.1,511.0
477915900,2024-06-15T18:41:19,37.70009,-122.32532,0.0,65.4,154.0
366970020,2024-06-15T18:43:50,37.87261,-122.45532,0.0,283.8,348.0
338398275,2024-06-15T18:34:27,37.83341,-122.45674,6.2,170.3,511.0
338243227,2024-06-15T18:44:15,37.84382,-122.32597,5.2,280.6,281.0
338096000,2024-06-15T18:44:43,37.78169,-122.38485,2.2,217.8,511.0
367305920,2024-06-15T18:34:37,37.82208,-122.31199,0.0,360.0,290.0
368245070,2024-06-15T18:41:47,37.92389,-122.37265,0.0,360.0,511.0
366999891,2024-06-15T18:34:52,37.83288,-122.47761,0.1,360.0,511.0
338209242,2024-06-15T18:41:36,37.87064,-122.45391,6.8,184.5,511.0
338208292,2024-06-15T18:34:22,37.83961,-122.43074,5.1,139.9,511.0
368052650,2024-06-15T18:34:23,37.78556,-122.26762,0.0,360.0,511.0
368053730,2024-06-15T18:04:08,37.89749,-122.44152,30.9,146.4,147.0
368320180,2024-06-15T18:34:32,37.85200,-122.39257,6.8,314.0,511.0
338460698,2024-06-15T18:41:46,37.84577,-122.35549,2.4,69.1,511.0
636019145,2024-06-15T18:45:19,37.74007,-122.34941,0.0,21.6,158.0
368314840,2024-06-15T18:41:49,37.83818,-122.42928,3.3,157.3,142.0
338469887,2024-06-15T18:45:26,37.83793,-122.30985,0.0,360.0,511.0
338425476,2024-06-15T18:04:07,37.87206,-122.49885,0.0,360.0,511.0
368161020,2024-06-15T18:45:32,37.76613,-122.28613,0.0,179.5,202.0
338231679,2024-06-15T18:35:05,37.91253,-122.34630,0.0,279.4,511.0
367084220,2024-06-15T18:34:46,37.78486,-122.26609,0.0,360.0,511.0
367002980,2024-06-15T18:35:00,37.87067,-122.44405,10.1,278.3,511.0
538009871,2024-06-15T18:34:47,37.78354,-122.35136,0.0,68.2,157.0
366978720,2024-06-15T18:34:47,37.79227,-122.28407,0.0,141.3,268.0
416465000,2024-06-15T18:34:47,37.81058,-122.32585,0.1,21.0,278.0
368248520,2024-06-15T18:34:45,37.79310,-122.28875,9.8,263.3,263.0
338104711,2024-06-15T18:45:21,37.91239,-122.34631,0.2,320.4,511.0
368260830,2024-06-15T18:03:48,37.79229,-122.28441,0.0,267.2,177.0
338428831,2024-06-15T18:34:39,37.78509,-122.26741,0.1,38.4,511.0
367396790,2024-06-15T18:33:44,37.81898,-122.30924,0.0,360.0,171.0
232014181,2024-06-15T18:03:47,37.87715,-122.50143,1.8,113.1,511.0
338181691,2024-06-15T18:03:57,37.81473,-122.44480,4.6,88.2,84.0
368341690,2024-06-15T18:04:22,37.80841,-122.39792,12.8,131.7,132.0
367760340,2024-06-15T18:42:25,37.82977,-122.38377,4.4,189.8,511.0
338229881,2024-06-15T18:35:18,37.86462,-122.49004,0.0,360.0,511.0
338168848,2024-06-15T18:04:13,37.78480,-122.26780,0.0,104.2,511.0
338493401,2024-06-15T18:42:41,37.81337,-122.46107,4.9,115.0,99.0
366862670,2024-06-15T18:35:01,37.70020,-122.32566,0.0,229.5,511.0
338184357,2024-06-15T18:04:16,37.85200,-122.39651,5.7,347.0,511.0
338231072,2024-06-15T18:35:23,37.91016,-122.34876,0.3,360.0,511.0
357994000,2024-06-15T18:35:19,37.72959,-122.33652,0.0,60.0,155.0
368295000,2024-06-15T18:42:02,37.71220,-122.33842,0.0,284.2,161.0
366999891,2024-06-15T18:43:00,37.83287,-122.47761,0.2,360.0,511.0
367533950,2024-06-15T18:45:23,37.91294,-122.35167,0.0,360.0,511.0
367781670,2024-06-15T18:03:26,37.86513,-122.31478,0.0,360.0,511.0
366970020,2024-06-15T18:03:11,37.94404,-122.50864,0.0,285.1,254.0
367167000,2024-06-15T18:34:02,37.81944,-122.31088,0.0,0.0,278.0
367769720,2024-06-15T18:35:12,37.90913,-122.37920,0.1,16.5,511.0
367771580,2024-06-15T18:42:08,37.80685,-122.44511,0.0,360.0,511.0
338239291,2024-06-15T18:35:24,37.91226,-122.34673,0.0,360.0,511.0
367178390,2024-06-15T18:04:24,37.79279,-122.28379,5.5,270.3,511.0
368248520,2024-06-15T18:04:29,37.79119,-122.29458,0.6,90.4,81.0
368198110,2024-06-15T18:04:25,37.77980,-122.25372,0.3,360.0,511.0
367152240,2024-06-15T18:04:42,37.80675,-122.40411,0.1,155.5,511.0
368292670,2024-06-15T18:42:36,37.81470,-122.44503,4.7,5.6,30.0
338233488,2024-06-15T18:35:28,37.91251,-122.34671,0.0,360.0,511.0
338353512,2024-06-15T18:42:15,37.78357,-122.26763,0.0,95.6,511.0
366969970,2024-06-15T18:42:37,37.93366,-122.48333,11.2,115.1,116.0
368168710,2024-06-15T18:34:16,37.88681,-122.40887,4.8,340.9,511.0
338303904,2024-06-15T18:45:20,37.76673,-122.28713,0.0,167.0,511.0
338332477,2024-06-15T18:34:55,37.89024,-122.38984,25.9,168.5,511.0
368018070,2024-06-15T18:43:05,37.79503,-122.39152,0.0,239.8,232.0
366976780,2024-06-15T18:34:56,37.82800,-122.44013,9.3,70.9,511.0
367303000,2024-06-15T18:35:06,37.77401,-122.24171,0.0,140.0,152.0
338096000,2024-06-15T18:42:12,37.78281,-122.38398,3.1,323.2,511.0
338332477,2024-06-15T18:43:11,37.83971,-122.36802,24.7,158.1,511.0
338117512,2024-06-15T18:42:24,37.86408,-122.49128,0.0,0.0,511.0
367564970,2024-06-15T18:04:41,37.78052,-122.38688,0.0,0.0,511.0
338096706,2024-06-15T18:35:33,37.83016,-122.42268,1.4,287.0,511.0
368169820,2024-06-15T18:42:57,37.91121,-122.34837,0.0,168.7,511.0
368246660,2024-06-15T18:43:05,37.86980,-122.49559,0.0,360.0,511.0
338466464,2024-06-15T18:42:39,37.87223,-122.49904,0.0,360.0,511.0
303943000,2024-06-15T18:34:59,37.74150,-122.36880,0.0,360.0,143.0
366961920,2024-06-15T18:34:54,37.79824,-122.39401,0.0,212.8,511.0
367369720,2024-06-15T18:45:19,37.90566,-122.37195,0.0,126.5,240.0
368314840,2024-06-15T18:35:49,37.84167,-122.43763,5.4,100.4,101.0
372724000,2024-06-15T18:42:43,37.81124,-122.32200,0.0,137.1,41.0
368053730,2024-06-15T18:42:42,37.84186,-122.40285,33.2,3.4,2.0
367607810,2024-06-15T18:04:40,37.91228,-122.34680,0.0,0.0,511.0
368088590,2024-06-15T18:05:11,37.94472,-122.43018,33.5,348.2,349.0
366864140,2024-06-15T18:04:57,37.81309,-122.42010,11.1,267.8,511.0
366972000,2024-06-15T18:45:19,37.92173,-122.41461,1.4,147.5,139.0
368171990,2024-06-15T18:41:42,37.92112,-122.40877,0.0,219.1,144.0
366975760,2024-06-15T18:45:25,37.81108,-122.41645,8.3,316.8,511.0
368171990,2024-06-15T18:03:31,37.92109,-122.40878,0.0,155.8,143.0
367350050,2024-06-15T18:03:40,37.82666,-122.42072,0.1,143.2,511.0
338132901,2024-06-15T18:04:51,37.87122,-122.46229,0.0,276.4,511.0
338181286,2024-06-15T18:04:53,37.86073,-122.48071,0.0,288.2,511.0
338096706,2024-06-15T18:04:59,37.82972,-122.42012,6.2,124.4,511.0
338165469,2024-06-15T18:35:38,37.85917,-122.39828,4.3,253.8,258.0
368052630,2024-06-15T18:42:37,37.83134,-122.42908,8.2,76.9,80.0
368052630,2024-06-15T18:04:31,37.80934,-122.41520,0.1,41.9,132.0
368052630,2024-06-15T18:35:21,37.82537,-122.45075,9.7,64.1,68.0
368282130,2024-06-15T18:43:02,37.85462,-122.38542,5.4,250.5,511.0
338322294,2024-06-15T18:34:31,37.79384,-122.27699,0.0,326.0,511.0
338165469,2024-06-15T18:42:40,37.85335,-122.39993,6.6,148.8,144.0
338165469,2024-06-15T18:05:10,37.87304,-122.39403,6.0,121.1,117.0
372205000,2024-06-15T18:35:14,37.76091,-122.34663,0.0,23.3,160.0
563142100,2024-06-15T18:42:47,37.80812,-122.33895,0.0,26.0,235.0
366972000,2024-06-15T18:42:59,37.92256,-122.41537,1.6,142.4,135.0
338493401,2024-06-15T18:05:11,37.82877,-122.45153,6.4,280.0,256.0
368341690,2024-06-15T18:05:25,37.80558,-122.39477,12.7,144.6,144.0
367027000,2024-06-15T18:04:43,37.86505,-122.49351,0.0,360.0,511.0
338465795,2024-06-15T18:35:13,37.91101,-122.38140,0.0,360.0,511.0
366972000,2024-06-15T18:35:59,37.92522,-122.41793,2.2,139.7,133.0
368060960,2024-06-15T18:35:30,37.90837,-122.38347,0.0,303.1,511.0
338184357,2024-06-15T18:43:16,37.90490,-122.41928,4.8,342.1,511.0
338355544,2024-06-15T18:04:54,37.86843,-122.44406,2.8,47.1,511.0
368003290,2024-06-15T18:04:57,37.81470,-122.42627,6.6,89.7,511.0
338467397,2024-06-15T18:05:04,37.80608,-122.44532,0.2,126.2,511.0
338181691,2024-06-15T18:42:58,37.79575,-122.38740,5.3,147.0,149.0
338468694,2024-06-15T18:05:29,37.86417,-122.49053,0.0,360.0,511.0
366778450,2024-06-15T18:44:57,37.85781,-122.41186,41.1,164.4,166.0
368158120,2024-06-15T18:03:59,37.79370,-122.27824,0.0,360.0,511.0
366778450,2024-06-15T18:34:38,37.93733,-122.49341,9.8,113.3,115.0
368198110,2024-06-15T18:35:58,37.77979,-122.25402,1.0,360.0,511.0
338493401,2024-06-15T18:45:42,37.81193,-122.45659,4.3,97.0,87.0
338231129,2024-06-15T18:45:33,37.89100,-122.40808,4.7,215.6,224.0
367597620,2024-06-15T18:05:21,37.70383,-122.35915,5.6,15.5,511.0
366999891,2024-06-15T18:36:01,37.83288,-122.47762,0.0,360.0,511.0
338146074,2024-06-15T18:45:39,37.91694,-122.42384,5.5,3.0,511.0
338184357,2024-06-15T18:35:44,37.89584,-122.41308,5.9,320.0,511.0
338192559,2024-06-15T18:36:03,37.78051,-122.25453,0.0,360.0,511.0
367107280,2024-06-15T18:35:46,37.86784,-122.31429,0.0,360.0,511.0
367469070,2024-06-15T18:45:35,37.86830,-122.31492,0.0,0.0,511.0
367741780,2024-06-15T18:45:43,37.91288,-122.35215,0.0,34.0,353.0
477348300,2024-06-15T18:45:48,37.79580,-122.31450,0.0,107.8,287.0
368168710,2024-06-15T18:42:17,37.89715,-122.41429,4.7,334.1,511.0
367586360,2024-06-15T18:35:52,37.86073,-122.47981,5.1,127.1,122.0
366565000,2024-06-15T18:45:36,37.82139,-122.30978,0.0,353.1,109.0
368260830,2024-06-15T18:45:37,37.79232,-122.28439,0.0,267.2,177.0
366864140,2024-06-15T18:35:58,37.81246,-122.46253,8.5,79.1,511.0
367396670,2024-06-15T18:36:10,37.82184,-122.31107,0.0,360.0,511.0
338229693,2024-06-15T18:35:54,37.90906,-122.38073,0.0,3.9,235.0
338398275,2024-06-15T18:43:25,37.82994,-122.46723,3.5,155.7,511.0
367425230,2024-06-15T18:42:25,37.78144,-122.38651,0.0,0.0,511.0
368181770,2024-06-15T18:45:57,37.91186,-122.34918,0.0,113.6,511.0
368052630,2024-06-15T18:36:22,37.82649,-122.44772,9.5,66.7,71.0
367799820,2024-06-15T18:36:22,37.92543,-122.41284,0.1,210.4,143.0
338368401,2024-06-15T18:45:40,37.87078,-122.49785,0.0,40.4,511.0
367310560,2024-06-15T18:43:33,37.80855,-122.40809,0.8,278.6,511.0
368052650,2024-06-15T18:43:26,37.78557,-122.26761,0.0,360.0,511.0
338316658,2024-06-15T18:43:29,37.91340,-122.34943,0.0,0.0,7.0
339124000,2024-06-15T18:43:42,37.83962,-122.31237,0.0,337.8,511.0
368164150,2024-06-15T18:43:46,37.86449,-122.48777,0.0,49.0,511.0
338240611,2024-06-15T18:45:58,37.91206,-122.34689,0.0,8.3,511.0
367303000,2024-06-15T18:05:06,37.77401,-122.24170,0.1,121.0,153.0
338399102,2024-06-15T18:43:20,37.86950,-122.49640,0.0,360.0,511.0
338238538,2024-06-15T18:45:36,37.90506,-122.38972,5.8,64.3,511.0
338240611,2024-06-15T18:42:59,37.91208,-122.34686,0.0,8.3,511.0
338233823,2024-06-15T18:43:05,37.78588,-122.26829,0.0,207.5,511.0
366962000,2024-06-15T18:43:05,37.92121,-122.40972,0.0,62.9,144.0
367634160,2024-06-15T18:43:08,37.86511,-122.49240,0.0,145.8,511.0
366864850,2024-06-15T18:43:16,37.81273,-122.41226,1.4,290.9,139.0
368314840,2024-06-15T18:45:49,37.83495,-122.42688,3.0,162.3,146.0
367597620,2024-06-15T18:45:50,37.74453,-122.36048,3.7,338.3,511.0
369225000,2024-06-15T18:05:34,37.92227,-122.41069,0.1,142.4,323.0
357441000,2024-06-15T18:45:47,37.75055,-122.34363,0.0,50.0,160.0
338181692,2024-06-15T18:36:00,37.84284,-122.43333,3.6,353.7,511.0
367002980,2024-06-15T18:42:59,37.87252,-122.45572,0.1,0.0,511.0
338494373,2024-06-15T18:45:58,37.73474,-122.31803,0.2,148.4,511.0
367168680,2024-06-15T18:42:57,37.86699,-122.49492,0.0,0.0,511.0
367006980,2024-06-15T18:04:43,37.79883,-122.39447,0.0,174.4,511.0
338332477,2024-06-15T18:35:57,37.88305,-122.38777,24.8,166.4,511.0
367006980,2024-06-15T18:36:23,37.79883,-122.39451,0.0,230.7,511.0
368060690,2024-06-15T18:43:12,37.91167,-122.34873,0.0,184.3,511.0
367768090,2024-06-15T18:45:57,37.91320,-122.40893,4.4,117.7,511.0
338110000,2024-06-15T18:46:13,37.92125,-122.36974,0.0,329.0,129.0
338219736,2024-06-15T18:46:07,37.78738,-122.38407,5.1,177.7,511.0
338303904,2024-06-15T18:42:19,37.76673,-122.28713,0.0,167.0,511.0
368059360,2024-06-15T18:05:39,37.80691,-122.44501,0.0,360.0,511.0
338096000,2024-06-15T18:35:38,37.79536,-122.38789,8.2,144.6,511.0
367770220,2024-06-15T18:35:48,37.80810,-122.34562,8.3,331.5,511.0
367350050,2024-06-15T18:42:34,37.82037,-122.41300,13.6,318.3,511.0
367350050,2024-06-15T18:35:35,37.80700,-122.40428,0.2,207.7,511.0
338398241,2024-06-15T18:36:37,37.76159,-122.31046,2.7,106.2,511.0
366864140,2024-06-15T18:05:59,37.81315,-122.42403,11.1,268.2,511.0
338326639,2024-06-15T18:06:04,37.90807,-122.38373,0.0,360.0,511.0
368160380,2024-06-15T18:06:10,37.78393,-122.26424,0.0,360.0,511.0
368245070,2024-06-15T18:35:41,37.92391,-122.37262,0.0,360.0,511.0
367417740,2024-06-15T18:35:48,37.83446,-122.42321,7.1,263.2,511.0
338467647,2024-06-15T18:43:04,37.77975,-122.25482,0.0,360.0,511.0
338478886,2024-06-15T18:05:23,37.78430,-122.26651,0.0,360.0,511.0
368292670,2024-06-15T18:43:40,37.81557,-122.44437,4.7,4.6,24.0
368368270,2024-06-15T18:43:49,37.87564,-122.42036,10.6,118.2,115.0
338096000,2024-06-15T18:05:38,37.86635,-122.39536,9.8,187.5,511.0
366844270,2024-06-15T18:43:21,37.79463,-122.28712,0.0,316.6,274.0
367581220,2024-06-15T18:05:55,37.81898,-122.30881,0.0,292.1,279.0
368212750,2024-06-15T18:46:25,37.80615,-122.34528,10.6,232.6,511.0
338230669,2024-06-15T18:05:51,37.91254,-122.34685,0.0,360.0,511.0
338201659,2024-06-15T18:43:31,37.85820,-122.48017,0.0,16.0,511.0
338496698,2024-06-15T18:43:41,37.85005,-122.42649,5.4,79.2,511.0
367760340,2024-06-15T18:43:55,37.82814,-122.38463,3.7,231.9,511.0
338167897,2024-06-15T18:43:42,37.76577,-122.28268,0.0,360.0,511.0
338472563,2024-06-15T18:44:02,37.86864,-122.49691,0.0,360.0,511.0
338165469,2024-06-15T18:36:39,37.85885,-122.39971,3.7,253.7,266.0
366969970,2024-06-15T18:46:16,37.92841,-122.47016,11.5,121.4,119.0
338231129,2024-06-15T18:36:21,37.89870,-122.39970,3.1,210.4,219.0
366969970,2024-06-15T18:36:19,37.94213,-122.50298,8.9,121.0,125.0
367396670,2024-06-15T18:44:09,37.82183,-122.31107,0.0,360.0,511.0
366904000,2024-06-15T18:43:49,37.75002,-122.33425,0.0,253.6,155.0
338398166,2024-06-15T18:36:48,37.76716,-122.28588,0.0,162.2,511.0
338233823,2024-06-15T18:46:03,37.78590,-122.26831,0.0,207.5,511.0
366962000,2024-06-15T18:46:06,37.92119,-122.40972,0.0,62.9,144.0
338210857,2024-06-15T18:46:11,37.81836,-122.47329,6.2,282.0,511.0
338353512,2024-06-15T18:36:13,37.78354,-122.26762,0.0,95.6,511.0
367597620,2024-06-15T18:36:20,37.73653,-122.35604,3.0,329.7,511.0
338425476,2024-06-15T18:46:06,37.87207,-122.49882,0.0,360.0,511.0
338424526,2024-06-15T18:46:17,37.90481,-122.41803,5.4,311.2,511.0
338469887,2024-06-15T18:36:19,37.83794,-122.30987,0.0,360.0,511.0
368169820,2024-06-15T18:45:57,37.91121,-122.34837,0.0,168.7,511.0
368248520,2024-06-15T18:35:54,37.79271,-122.29272,10.1,264.3,265.0
372724000,2024-06-15T18:36:43,37.81125,-122.32198,0.0,137.1,41.0
338146074,2024-06-15T18:37:09,37.90384,-122.42927,4.4,333.8,511.0
338493401,2024-06-15T18:36:40,37.81601,-122.47103,4.8,96.1,85.0
338326777,2024-06-15T18:06:16,37.78048,-122.38600,0.0,360.0,511.0
368053480,2024-06-15T18:46:17,37.91415,-122.35203,0.0,360.0,511.0
338398241,2024-06-15T18:43:40,37.76218,-122.31209,0.9,100.0,511.0
366999891,2024-06-15T18:46:21,37.83286,-122.47761,0.0,360.0,511.0
338398241,2024-06-15T18:46:38,37.76251,-122.31396,1.5,136.4,511.0
366981360,2024-06-15T18:42:28,37.80906,-122.41115,0.0,360.0,511.0
367338290,2024-06-15T18:06:11,37.80701,-122.40429,0.0,181.5,511.0
367084220,2024-06-15T18:43:43,37.78486,-122.26610,0.0,360.0,511.0
338146074,2024-06-15T18:46:42,37.91855,-122.42341,5.5,17.7,511.0
338496698,2024-06-15T18:46:44,37.85211,-122.42197,2.9,71.1,511.0
367338290,2024-06-15T18:46:46,37.81303,-122.41001,9.6,129.5,511.0
367586360,2024-06-15T18:06:21,37.86940,-122.49675,0.0,211.4,115.0
338096706,2024-06-15T18:06:27,37.82921,-122.41943,1.0,282.2,511.0
338253266,2024-06-15T18:36:55,37.80736,-122.44125,0.0,93.9,511.0
367303000,2024-06-15T18:44:03,37.77401,-122.24171,0.0,124.0,152.0
477891200,2024-06-15T18:43:01,37.79393,-122.30719,0.0,168.7,288.0
